customer_id,churn_date,churn_reason
51074,2025-06-30,Poor customer service
51075,2025-06-30,Moving to different region
51076,2025-06-30,Better offer from competitor
51077,2025-06-30,Poor customer service
51078,2025-06-30,Moving to different region
51079,2025-06-30,Better offer from competitor
51080,2025-06-30,Poor customer service
51081,2025-06-30,No longer need service
51082,2025-06-30,Billing issues
51083,2025-06-30,Billing issues
51084,2025-06-30,Billing issues
51085,2025-06-30,Billing issues
51086,2025-06-30,Poor customer service
51087,2025-06-30,Service quality issues
51088,2025-06-30,Billing issues
51089,2025-06-30,No longer need service
51090,2025-06-30,Price too high
51091,2025-06-30,Service quality issues
51092,2025-06-30,No longer need service
51093,2025-06-30,Technical problems
51094,2025-06-30,Better offer from competitor
51095,2025-06-30,Better offer from competitor
51096,2025-06-30,Billing issues
51097,2025-06-30,Technical problems
51098,2025-06-30,Better offer from competitor
51099,2025-06-30,Poor customer service
51100,2025-06-30,Technical problems
51101,2025-06-30,Service quality issues
51102,2025-06-30,Moving to different region
51103,2025-06-30,Service quality issues
51104,2025-06-30,Poor customer service
51105,2025-06-30,Moving to different region
51106,2025-06-30,Price too high
51107,2025-06-30,Better offer from competitor
51108,2025-06-30,Moving to different region
51109,2025-06-30,Moving to different region
51110,2025-06-30,Better offer from competitor
51111,2025-06-30,Poor customer service
51112,2025-06-30,Price too high
51113,2025-06-30,Better offer from competitor
51114,2025-06-30,Price too high
51115,2025-06-30,Better offer from competitor
51116,2025-06-30,Billing issues
51117,2025-06-30,Moving to different region
51118,2025-06-30,Service quality issues
51119,2025-06-30,Billing issues
51120,2025-06-30,Service quality issues
51121,2025-06-30,Technical problems
51122,2025-06-30,Price too high
51123,2025-06-30,Moving to different region
51124,2025-06-30,Moving to different region
51125,2025-06-30,Moving to different region
51126,2025-06-30,Price too high
51127,2025-06-30,Technical problems
51128,2025-06-30,Service quality issues
51129,2025-06-30,Poor customer service
51130,2025-06-30,Poor customer service
51131,2025-06-30,Service quality issues
51132,2025-06-30,Service quality issues
51133,2025-06-30,Billing issues
51134,2025-06-30,Technical problems
51135,2025-06-30,Technical problems
51136,2025-06-30,Technical problems
51137,2025-06-30,Moving to different region
51138,2025-06-30,No longer need service
51139,2025-06-30,Poor customer service
51140,2025-06-30,Moving to different region
51141,2025-06-30,Moving to different region
51142,2025-06-30,No longer need service
51143,2025-06-30,Better offer from competitor
51144,2025-06-30,Service quality issues
51145,2025-06-30,No longer need service
51146,2025-06-30,Billing issues
51147,2025-06-30,Moving to different region
51148,2025-06-30,No longer need service
51149,2025-06-30,Moving to different region
51150,2025-06-30,No longer need service
51151,2025-06-30,Price too high
51152,2025-06-30,Price too high
51153,2025-06-30,Poor customer service
51154,2025-06-30,Technical problems
51155,2025-06-30,Service quality issues
51156,2025-06-30,Poor customer service
51157,2025-06-30,Moving to different region
51158,2025-06-30,Technical problems
51159,2025-06-30,Billing issues
51160,2025-06-30,Billing issues
51161,2025-06-30,No longer need service
51162,2025-06-30,Moving to different region
51163,2025-06-30,Moving to different region
51164,2025-06-30,Moving to different region
51165,2025-06-30,Poor customer service
51166,2025-06-30,Price too high
51167,2025-06-30,Price too high
51168,2025-06-30,Technical problems
51169,2025-06-30,Better offer from competitor
51170,2025-06-30,Price too high
51171,2025-06-30,Billing issues
51172,2025-06-30,Service quality issues
51173,2025-06-30,Price too high
51174,2025-06-30,Technical problems
51175,2025-06-30,Price too high
51176,2025-06-30,No longer need service
51177,2025-06-30,Service quality issues
51178,2025-06-30,Poor customer service
51179,2025-06-30,Better offer from competitor
51180,2025-06-30,Better offer from competitor
51181,2025-06-30,Poor customer service
51182,2025-06-30,No longer need service
51183,2025-06-30,Technical problems
51184,2025-06-30,Technical problems
51185,2025-06-30,Moving to different region
51186,2025-06-30,Technical problems
51187,2025-06-30,No longer need service
51188,2025-06-30,Price too high
51189,2025-06-30,Service quality issues
51190,2025-06-30,Moving to different region
51191,2025-06-30,No longer need service
51192,2025-06-30,Poor customer service
51193,2025-06-30,Billing issues
51194,2025-06-30,Technical problems
51195,2025-06-30,No longer need service
51196,2025-06-30,Moving to different region
51197,2025-06-30,No longer need service
51198,2025-06-30,Billing issues
51199,2025-06-30,No longer need service
51200,2025-06-30,Poor customer service
51201,2025-06-30,Technical problems
51202,2025-06-30,Price too high
51203,2025-06-30,Better offer from competitor
51204,2025-06-30,Billing issues
51205,2025-06-30,Service quality issues
51206,2025-06-30,Price too high
51207,2025-06-30,Moving to different region
51208,2025-06-30,Price too high
51209,2025-06-30,Price too high
51210,2025-06-30,Better offer from competitor
51211,2025-06-30,Technical problems
51212,2025-06-30,Moving to different region
51213,2025-06-30,Moving to different region
51214,2025-06-30,No longer need service
51215,2025-06-30,Better offer from competitor
51216,2025-06-30,No longer need service
51217,2025-06-30,Price too high
51218,2025-06-30,Billing issues
51219,2025-06-30,Service quality issues
51220,2025-06-30,Service quality issues
51221,2025-06-30,Moving to different region
51222,2025-06-30,Billing issues
51223,2025-06-30,Poor customer service
51224,2025-06-30,Technical problems
51225,2025-06-30,Poor customer service
51226,2025-06-30,Poor customer service
51227,2025-06-30,Technical problems
51228,2025-06-30,Billing issues
51229,2025-06-30,Technical problems
51230,2025-06-30,Billing issues
51231,2025-06-30,Poor customer service
51232,2025-06-30,No longer need service
51233,2025-06-30,Better offer from competitor
51234,2025-06-30,Price too high
51235,2025-06-30,No longer need service
51236,2025-06-30,Moving to different region
51237,2025-06-30,No longer need service
51238,2025-06-30,Moving to different region
51239,2025-06-30,Moving to different region
51240,2025-06-30,Poor customer service
51241,2025-06-30,Price too high
51242,2025-06-30,Moving to different region
51243,2025-06-30,Technical problems
51244,2025-06-30,Service quality issues
51245,2025-06-30,Moving to different region
51246,2025-06-30,Service quality issues
51247,2025-06-30,Technical problems
51248,2025-06-30,Technical problems
51249,2025-06-30,Poor customer service
51250,2025-06-30,Service quality issues
51251,2025-06-30,Better offer from competitor
51252,2025-06-30,Moving to different region
51253,2025-06-30,Technical problems
51254,2025-06-30,Billing issues
51255,2025-06-30,Billing issues
51256,2025-06-30,Poor customer service
51257,2025-06-30,No longer need service
51258,2025-06-30,Service quality issues
51259,2025-06-30,Billing issues
51260,2025-06-30,Better offer from competitor
51261,2025-06-30,Billing issues
51262,2025-06-30,No longer need service
51263,2025-06-30,Price too high
51264,2025-06-30,Technical problems
51265,2025-06-30,Technical problems
51266,2025-06-30,Service quality issues
51267,2025-06-30,Moving to different region
51268,2025-06-30,Moving to different region
51269,2025-06-30,Poor customer service
51270,2025-06-30,Better offer from competitor
51271,2025-06-30,Poor customer service
51272,2025-06-30,Price too high
51273,2025-06-30,Price too high
51274,2025-06-30,Billing issues
51275,2025-06-30,Poor customer service
51276,2025-06-30,No longer need service
51277,2025-06-30,No longer need service
51278,2025-06-30,Service quality issues
51279,2025-06-30,No longer need service
51280,2025-06-30,Moving to different region
51281,2025-06-30,Service quality issues
51282,2025-06-30,Price too high
51283,2025-06-30,Billing issues
51284,2025-06-30,Service quality issues
51285,2025-06-30,No longer need service
51286,2025-06-30,Moving to different region
51287,2025-06-30,Billing issues
51288,2025-06-30,Price too high
51289,2025-06-30,Technical problems
51290,2025-06-30,Price too high
51291,2025-06-30,Technical problems
51292,2025-06-30,Better offer from competitor
51293,2025-06-30,Billing issues
51294,2025-06-30,Technical problems
51295,2025-06-30,Billing issues
51296,2025-06-30,Billing issues
51297,2025-06-30,Better offer from competitor
51298,2025-06-30,Poor customer service
51299,2025-06-30,Billing issues
51300,2025-06-30,Better offer from competitor
51301,2025-06-30,Better offer from competitor
51302,2025-06-30,Technical problems
51303,2025-06-30,Service quality issues
51304,2025-06-30,Better offer from competitor
51305,2025-06-30,Technical problems
51306,2025-06-30,Poor customer service
51307,2025-06-30,Billing issues
51308,2025-06-30,Technical problems
51309,2025-06-30,Better offer from competitor
51310,2025-06-30,Poor customer service
51311,2025-06-30,Service quality issues
51312,2025-06-30,Service quality issues
51313,2025-06-30,Better offer from competitor
51314,2025-06-30,Better offer from competitor
51315,2025-06-30,Price too high
51316,2025-06-30,Billing issues
51317,2025-06-30,Moving to different region
51318,2025-06-30,Service quality issues
51319,2025-06-30,Better offer from competitor
51320,2025-06-30,Billing issues
51321,2025-06-30,Billing issues
51322,2025-06-30,Moving to different region
51323,2025-06-30,Better offer from competitor
51324,2025-06-30,No longer need service
51325,2025-06-30,Poor customer service
51326,2025-06-30,No longer need service
51327,2025-06-30,Moving to different region
51328,2025-06-30,Moving to different region
51329,2025-06-30,Technical problems
51330,2025-06-30,No longer need service
51331,2025-06-30,Price too high
51332,2025-06-30,Poor customer service
51333,2025-06-30,No longer need service
51334,2025-06-30,Technical problems
51335,2025-06-30,Technical problems
51336,2025-06-30,Billing issues
51337,2025-06-30,Service quality issues
51338,2025-06-30,Poor customer service
51339,2025-06-30,Moving to different region
51340,2025-06-30,Service quality issues
51341,2025-06-30,No longer need service
51342,2025-06-30,Poor customer service
51343,2025-06-30,No longer need service
51344,2025-06-30,No longer need service
51345,2025-06-30,Service quality issues
51346,2025-06-30,Billing issues
51347,2025-06-30,Price too high
51348,2025-06-30,Technical problems
51349,2025-06-30,Better offer from competitor
51350,2025-06-30,Service quality issues
51351,2025-06-30,No longer need service
51352,2025-06-30,Technical problems
51353,2025-06-30,Billing issues
51354,2025-06-30,Billing issues
51355,2025-06-30,Service quality issues
51356,2025-06-30,Better offer from competitor
51357,2025-06-30,Poor customer service
51358,2025-06-30,Better offer from competitor
51359,2025-06-30,Moving to different region
51360,2025-06-30,Moving to different region
51361,2025-06-30,Poor customer service
51362,2025-06-30,Price too high
51363,2025-06-30,Better offer from competitor
51364,2025-06-30,Technical problems
51365,2025-06-30,Poor customer service
51366,2025-06-30,Billing issues
51367,2025-06-30,Service quality issues
51368,2025-06-30,Billing issues
51369,2025-06-30,Price too high
51370,2025-06-30,Moving to different region
51371,2025-06-30,No longer need service
51372,2025-06-30,Technical problems
51373,2025-06-30,Price too high
51374,2025-06-30,Moving to different region
51375,2025-06-30,Technical problems
51376,2025-06-30,Better offer from competitor
51377,2025-06-30,Price too high
51378,2025-06-30,Better offer from competitor
51379,2025-06-30,No longer need service
51380,2025-06-30,Price too high
51381,2025-06-30,Moving to different region
51382,2025-06-30,Better offer from competitor
51383,2025-06-30,Technical problems
51384,2025-06-30,Price too high
51385,2025-06-30,No longer need service
51386,2025-06-30,Billing issues
51387,2025-06-30,Moving to different region
51388,2025-06-30,Technical problems
51389,2025-06-30,No longer need service
51390,2025-06-30,Price too high
51391,2025-06-30,Service quality issues
51392,2025-06-30,Technical problems
51393,2025-06-30,Price too high
51394,2025-06-30,Technical problems
51395,2025-06-30,Billing issues
51396,2025-06-30,Poor customer service
51397,2025-06-30,Service quality issues
51398,2025-06-30,Moving to different region
51399,2025-06-30,Billing issues
